"","code_com","popnum"
"20741","059",3229
"20742","178",434
"20743","335",2013
"20744","320",3116
"20745","096",2204
"20746","070",1828
"20747","256",927
"20748","264",1083
"20749","133",5237
"20750","128",985
"20751","353",5596
"20752","174",569
"20753","454",4413
"20754","067",418
"20755","051",245
"20756","296",2412
"20757","313",851
"20758","172",2505
"20759","333",2756
"20760","386",941
"20761","633",3914
"20762","085",1096
"20763","125",2937
"20764","155",4345
"20765","381",1634
"20766","247",1420
"20767","269",1186
"20768","038",3904
"20769","216",1285
"20770","040",3856
"20771","160",4427
"20772","501",1500
"20773","244",2752
"20774","133",638
"20775","590",5405
"20776","213",3546
"20777","102",2719
"20778","670",660
"20779","418",5668
"20780","433",2830
"20781","440",819
"20782","056",4569
"20783","550",4910
"20784","312",3569
"20785","196",4510
"20786","045",3326
"20787","435",1809
"20788","294",305
"20789","299",2199
"20790","130",2202
"20791","061",5121
"20792","445",2703
"20793","081",4468
"20794","143",4948
"20795","119",1944
"20796","225",1008
"20797","179",5391
"20798","319",3860
"20799","051",3115
"20800","179",4430
"20801","263",3624
"20802","339",1920
"20803","304",5230
"20804","131",229
"20805","229",277
"20806","363",1242
"20807","224",1127
"20808","104",5389
"20809","003",944
"20810","215",5535
"20811","006",4077
"20812","308",2218
"20813","565",4435
"20814","294",3251
"20815","057",4094
"20816","197",1865
"20817","269",3073
"20818","183",386
"20819","058",2787
"20820","529",4735
"20821","254",392
"20822","010",1808
"20823","039",4409
"20824","146",534
"20825","342",209
"20826","629",5386
"20827","183",2930
"20828","011",150
"20829","236",872
"20830","483",841
"20831","469",3711
"20832","304",1789
"20833","030",1581
"20834","178",3368
"20835","606",4136
"20836","166",4696
"20837","107",25
"20838","179",710
"20839","347",2871
"20840","539",3197
"20841","052",1096
"20842","085",70
"20843","342",3597
"20844","135",1964
"20845","312",2535
"20846","163",3184
"20847","081",3525
"20848","116",1864
"20849","214",4768
"20850","240",4247
"20851","228",1326
"20852","347",2412
"20853","286",5137
"20854","321",361
"20855","211",4628
"20856","250",914
"20857","733",2644
"20858","209",1481
"20859","239",4674
"20860","388",3546
"20861","530",1593
"20862","573",3618
"20863","376",1094
"20864","563",2605
"20865","070",1899
"20866","375",3130
"20867","310",1881
"20868","574",4344
"20869","128",1337
"20870","183",4741
"20871","287",4256
"20872","176",2539
"20873","465",3448
"20874","063",137
"20875","281",284
"20876","514",3599
"20877","113",955
"20878","192",3368
"20879","290",412
"20880","028",482
"20881","049",3454
"20882","425",663
"20883","022",761
"20884","186",1475
"20885","121",2358
"20886","322",4581
"20887","314",3052
"20888","732",2895
"20889","272",2664
"20890","109",85
"20891","104",4252
"20892","156",2208
"20893","171",4277
"20894","131",1563
"20895","265",542
"20896","062",1893
"20897","335",2304
"20898","103",3975
"20899","138",3735
"20900","074",1623
"20901","058",5549
"20902","272",567
"20903","154",1825
"20904","565",3786
"20905","234",4494
"20906","131",177
"20907","037",2916
"20908","027",5270
"20909","125",3388
"20910","050",2688
"20911","269",5395
"20912","135",4770
"20913","525",3520
"20914","112",2269
"20915","180",4843
"20916","260",2254
"20917","420",5086
"20918","086",4840
"20919","185",2651
"20920","280",3047
"20921","002",2484
"20922","051",3839
"20923","218",5626
"20924","102",5545
"20925","141",4252
"20926","112",3742
"20927","036",4039
"20928","134",5391
"20929","325",3301
"20930","023",208
"20931","323",2066
"20932","152",3671
"20933","034",2088
"20934","539",2246
"20935","324",4325
"20936","115",765
"20937","004",768
"20938","259",3019
"20939","214",4018
"20940","313",1083
"20941","075",226
"20942","141",4816
"20943","026",1931
"20944","423",4724
"20945","023",1723
"20946","258",914
"20947","070",4017
"20948","215",5299
"20949","086",4649
"20950","189",4017
"20951","518",4605
"20952","213",2192
"20953","574",581
"20954","363",4759
"20955","102",674
"20956","143",2921
"20957","260",4830
"20958","447",1082
"20959","296",4533
"20960","385",1368
"20961","355",581
"20962","003",1390
"20963","122",1871
"20964","087",2930
"20965","164",4621
"20966","257",4
"20967","223",3786
"20968","191",1749
"20969","530",2080
"20970","145",4247
"20971","358",4386
"20972","100",534
"20973","050",5580
"20974","296",3477
"20975","039",3046
"20976","393",2334
"20977","107",4151
"20978","646",3460
"20979","392",2403
"20980","351",566
"20981","329",5208
"20982","078",4896
"20983","767",4096
"20984","350",1997
"20985","048",1500
"20986","025",1475
"20987","101",850
"20988","422",4587
"20989","180",4227
"20990","487",1379
"20991","240",4790
"20992","436",640
"20993","354",2879
"20994","464",5395
"20995","345",2404
"20996","520",4759
"20997","176",5372
"20998","334",4662
"20999","209",3786
"21000","134",5592
"21001","342",2103
"21002","013",4533
"21003","455",2293
"21004","207",4348
"21005","110",4906
"21006","006",2157
"21007","224",2108
"21008","385",3499
"21009","219",5443
"21010","179",2843
"21011","155",449
"21012","498",3312
"21013","464",5475
"21014","155",1078
"21015","342",5630
"21016","473",518
"21017","634",5323
"21018","165",299
"21019","160",5580
"21020","057",4821
"21021","067",4688
"21022","185",1568
"21023","360",4564
"21024","241",4721
"21025","502",2040
"21026","244",5230
"21027","007",1035
"21028","147",995
"21029","436",1381
"21030","156",4605
"21031","315",5615
"21032","031",3913
"21033","187",1272
"21034","440",4599
"21035","240",3904
"21036","122",1820
"21037","085",4196
"21038","143",1951
"21039","112",4039
"21040","646",173
"21041","341",244
"21042","278",3928
"21043","264",5086
"21044","018",4643
"21045","095",4279
"21046","147",1858
"21047","634",5185
"21048","249",4668
"21049","177",4522
"21050","295",5563
"21051","555",286
"21052","066",264
"21053","252",2698
"21054","293",3844
"21055","126",1342
"21056","371",1168
"21057","504",3342
"21058","597",3909
"21059","133",3047
"21060","128",4617
"21061","134",5219
"21062","121",88
"21063","060",710
"21064","085",115
"21065","374",2414
"21066","009",4726
"21067","251",3503
"21068","340",1791
"21069","144",5653
"21070","164",2077
"21071","631",3180
"21072","190",1846
"21073","292",1035
"21074","235",1907
"21075","102",70
"21076","148",2304
"21077","288",3334
"21078","640",1475
"21079","022",4907
"21080","155",5201
"21081","708",1581
"21082","436",657
"21083","183",5593
"21084","460",5280
"21085","341",3250
"21086","217",114
"21087","425",3671
"21088","063",4173
"21089","145",3792
"21090","160",212
"21091","211",1813
"21092","156",3761
"21093","667",3312
"21094","387",2777
"21095","295",3354
"21096","494",3964
"21097","580",2054
"21098","257",2469
"21099","101",3569
"21100","127",482
"21101","178",4610
"21102","284",113
"21103","303",1381
"21104","347",25
"21105","709",2542
"21106","173",1434
"21107","416",1991
"21108","203",3611
"21109","257",4247
"21110","125",4384
"21111","303",4696
"21112","190",4742
"21113","206",3046
"21114","083",927
"21115","139",3830
"21116","076",508
"21117","011",3319
"21118","210",5605
"21119","345",3063
"21120","339",2912
"21121","024",4256
"21122","495",4381
"21123","549",187
"21124","202",49
"21125","378",4769
"21126","017",2054
"21127","240",4787
"21128","152",1199
"21129","096",2729
"21130","353",1298
"21131","355",5524
"21132","266",2495
"21133","187",264
"21134","316",4209
"21135","554",5286
"21136","459",2193
"21137","169",2482
"21138","210",4313
"21139","081",3515
"21140","112",382
"21141","032",1046
"21142","053",4347
"21143","466",5163
"21144","052",1228
"21145","188",4381
"21146","041",876
"21147","676",1049
"21148","178",3561
"21149","010",4187
"21150","514",2748
"21151","499",1694
"21152","422",171
"21153","078",3422
"21154","573",1672
"21155","396",4805
"21156","565",2116
"21157","172",4145
"21158","053",1581
"21159","331",2918
"21160","107",3162
"21161","161",734
"21162","173",2895
"21163","315",164
"21164","063",3162
"21165","068",4145
"21166","703",1846
"21167","019",5498
"21168","176",1333
"21169","246",4218
"21170","440",3130
"21171","268",2447
"21172","253",2010
"21173","081",4906
"21174","504",2202
"21175","558",5116
"21176","674",3080
"21177","001",1907
"21178","173",1096
"21179","212",5561
"21180","116",4962
"21181","263",2108
"21182","337",444
"21183","088",5327
"21184","376",1083
"21185","097",3844
"21186","164",5304
"21187","053",1951
"21188","322",4587
"21189","587",1981
"21190","136",3910
"21191","537",1368
"21192","458",1298
"21193","231",1141
"21194","119",901
"21195","072",1539
"21196","009",3046
"21197","098",3354
"21198","082",4865
"21199","273",5660
"21200","395",972
"21201","224",4456
"21202","009",597
"21203","141",2013
"21204","223",599
"21205","155",3476
"21206","381",2651
"21207","469",332
"21208","385",2459
"21209","210",4837
"21210","041",2963
"21211","241",3252
"21212","407",1212
"21213","134",639
"21214","304",3220
"21215","106",55
"21216","068",263
"21217","117",3271
"21218","104",3876
"21219","257",37
"21220","658",4820
"21221","088",5528
"21222","277",2786
"21223","264",2818
"21224","105",1228
"21225","458",5424
"21226","246",831
"21227","200",1682
"21228","159",4196
"21229","107",4287
"21230","444",3073
"21231","130",289
"21232","326",5297
"21233","209",3693
"21234","092",4435
"21235","122",4066
"21236","100",4649
"21237","225",3300
"21238","404",284
"21239","673",1539
"21240","331",5534
"21241","154",4896
"21242","354",1500
"21243","567",2222
"21244","292",2337
"21245","303",2167
"21246","300",361
"21247","059",1494
"21248","009",4443
"21249","008",143
"21250","652",5059
"21251","129",1776
"21252","557",3499
"21253","099",2246
"21254","642",2421
"21255","090",2667
"21256","275",1406
"21257","213",3500
"21258","110",4195
"21259","071",5508
"21260","017",5438
"21261","055",3401
"21262","440",2840
"21263","160",1831
"21264","190",1214
"21265","562",757
"21266","074",2697
"21267","126",5071
"21268","234",985
"21269","262",3377
"21270","228",552
"21271","501",2366
"21272","295",2412
"21273","082",1658
"21274","187",2047
"21275","275",998
"21276","191",785
"21277","280",4910
"21278","407",1649
"21279","022",5395
"21280","250",2837
"21281","315",3693
"21282","011",3287
"21283","233",1907
"21284","006",2714
"21285","030",5649
"21286","430",678
"21287","117",125
"21288","130",4759
"21289","609",3611
"21290","182",2741
"21291","446",599
"21292","105",4874
"21293","187",3898
"21294","121",3646
"21295","063",334
"21296","330",70
"21297","236",4896
"21298","348",2488
"21299","277",3354
"21300","612",5534
"21301","062",3194
"21302","257",1103
"21303","178",1932
"21304","570",2597
"21305","005",4070
"21306","090",149
"21307","462",5215
"21308","274",2486
"21309","270",4430
"21310","225",1214
"21311","027",2542
"21312","014",292
"21313","042",4026
"21314","503",5323
"21315","145",162
"21316","394",5630
"21317","168",4196
"21318","448",4439
"21319","337",5408
"21320","386",1634
"21321","341",202
"21322","442",37
"21323","244",1375
"21324","518",1141
"21325","477",110
"21326","232",2024
"21327","638",2024
"21328","060",4189
"21329","425",3984
"21330","031",3476
"21331","207",3699
"21332","022",3636
"21333","066",89
"21334","488",2146
"21335","236",511
"21336","219",421
"21337","025",4905
"21338","118",1828
"21339","243",402
"21340","553",1156
"21341","351",5323
"21342","500",5305
"21343","044",5366
"21344","699",4564
"21345","134",4896
"21346","649",595
"21347","061",3706
"21348","204",1296
"21349","220",3556
"21350","121",755
"21351","103",2244
"21352","018",3437
"21353","311",4931
"21354","049",681
"21355","204",5225
"21356","199",5559
"21357","585",898
"21358","084",284
"21359","574",4944
"21360","161",4094
"21361","022",5024
"21362","052",2825
"21363","135",1824
"21364","254",522
"21365","016",3515
"21366","335",5208
"21367","235",3046
"21368","024",3546
"21369","533",361
"21370","094",617
"21371","442",3388
"21372","007",465
"21373","252",396
"21374","184",501
"21375","149",1340
"21376","383",2262
"21377","215",3264
"21378","573",768
"21379","063",5018
"21380","160",434
"21381","603",2633
"21382","007",2238
"21383","272",5549
"21384","038",3266
"21385","497",70
"21386","348",2116
"21387","290",4195
"21388","034",70
"21389","171",2291
"21390","054",670
"21391","293",2662
"21392","007",4605
"21393","162",1347
"21394","053",2202
"21395","513",1568
"21396","230",2363
"21397","379",927
"21398","065",4183
"21399","314",3714
"21400","275",4681
"21401","089",1049
"21402","036",35
"21403","254",5232
"21404","033",898
"21405","122",321
"21406","331",5159
"21407","019",5220
"21408","105",3940
"21409","337",990
"21410","170",1893
"21411","028",5277
"21412","382",4162
"21413","104",4061
"21414","099",3313
"21415","094",121
"21416","297",3039
"21417","152",1413
"21418","081",1368
"21419","192",71
"21420","469",750
"21421","436",1171
"21422","162",3989
"21423","336",1791
"21424","311",3258
"21425","250",5031
"21426","281",4658
"21427","119",4750
"21428","367",2080
"21429","042",4
"21430","027",3907
"21431","116",599
"21432","099",2125
"21433","237",1922
"21434","114",5320
"21435","310",149
"21436","070",2814
"21437","187",1763
"21438","291",70
"21439","290",125
"21440","119",3984
"21441","202",2358
"21442","257",2126
"21443","140",5144
"21444","240",342
"21445","129",2093
"21446","126",2066
"21447","138",5214
"21448","204",3968
"21449","137",1750
"21450","228",1446
"21451","245",1242
"21452","212",3537
"21453","421",5228
"21454","153",4043
"21455","437",599
"21456","037",620
"21457","366",1420
"21458","612",4173
"21459","182",3441
"21460","305",3844
"21461","223",4183
"21462","288",5337
"21463","281",3601
"21464","089",289
"21465","370",2358
"21466","082",2777
"21467","079",2706
"21468","007",2155
"21469","355",3272
"21470","907",5331
"21471","084",710
"21472","576",2394
"21473","066",2039
"21474","484",1415
"21475","084",5317
"21476","563",4248
"21477","045",26
"21478","225",3399
"21479","565",2036
"21480","418",2108
"21481","205",3422
"21482","048",2633
"21483","239",383
"21484","261",762
"21485","036",4680
"21486","083",4926
"21487","544",1447
"21488","053",5323
"21489","072",2748
"21490","271",3756
"21491","023",3518
"21492","003",5291
"21493","349",1682
"21494","428",3876
"21495","385",3922
"21496","516",346
"21497","113",5596
"21498","003",730
"21499","490",4359
"21500","159",4429
"21501","034",5389
"21502","198",1881
"21503","616",1447
"21504","424",4993
"21505","101",3699
"21506","049",459
"21507","222",5508
"21508","105",3528
"21509","435",4222
"21510","499",4564
"21511","253",3665
"21512","210",149
"21513","252",3186
"21514","104",737
"21515","077",548
"21516","190",209
"21517","294",5371
"21518","263",631
"21519","050",3618
"21520","197",631
"21521","063",5140
"21522","024",3740
"21523","145",2222
"21524","229",5430
"21525","367",4499
"21526","503",2150
"21527","023",4793
"21528","160",202
"21529","269",4071
"21530","300",5087
"21531","026",1039
"21532","463",4848
"21533","663",2600
"21534","439",5653
"21535","019",719
"21536","199",3611
"21537","369",4547
"21538","295",5502
"21539","317",189
"21540","412",286
"21541","422",4480
"21542","444",2484
"21543","114",1846
"21544","396",1080
"21545","057",5407
"21546","107",1061
"21547","472",5395
"21548","391",5247
"21549","154",581
"21550","289",2852
"21551","041",3541
"21552","403",2528
"21553","267",1228
"21554","439",70
"21555","038",941
"21556","572",5182
"21557","350",4882
"21558","810",429
"21559","104",4579
"21560","200",2155
"21561","651",5359
"21562","285",4879
"21563","252",5073
"21564","179",734
"21565","455",4806
"21566","401",149
"21567","516",42
"21568","389",2787
"21569","267",1475
"21570","088",2517
"21571","150",4766
"21572","370",5105
"21573","418",3786
"21574","710",47
"21575","474",3678
"21576","366",4768
"21577","056",3170
"21578","111",695
"21579","272",1855
"21580","301",5048
"21581","212",456
"21582","248",4115
"21583","454",2254
"21584","040",3388
"21585","173",1658
"21586","262",3684
"21587","290",4345
"21588","125",2254
"21589","363",666
"21590","326",5322
"21591","258",3646
"21592","288",512
"21593","149",1932
"21594","327",1049
"21595","021",4740
"21596","025",4325
"21597","126",1422
"21598","281",5668
"21599","413",3852
"21600","223",1205
"21601","017",3597
"21602","095",5291
"21603","151",1017
"21604","093",713
"21605","135",2651
"21606","031",2605
"21607","541",5528
"21608","032",321
"21609","076",1837
"21610","118",604
"21611","001",4708
"21612","089",906
"21613","595",449
"21614","432",2337
"21615","105",2054
"21616","514",2290
"21617","010",1242
"21618","230",3706
"21619","424",1658
"21620","235",135
"21621","105",1242
"21622","472",2605
"21623","015",553
"21624","167",4861
"21625","526",3159
"21626","541",659
"21627","248",274
"21628","654",2625
"21629","716",1967
"21630","366",3469
"21631","132",3368
"21632","182",1905
"21633","144",2222
"21634","080",4
"21635","269",713
"21636","122",3319
"21637","082",2816
"21638","843",2047
"21639","032",1496
"21640","020",5534
"21641","207",4426
"21642","184",1269
"21643","368",4356
"21644","163",2024
"21645","059",5463
"21646","221",1881
"21647","801",2952
"21648","401",2099
"21649","139",604
"21650","183",4099
"21651","029",5297
"21652","116",2167
"21653","340",3300
"21654","245",1573
"21655","123",5297
"21656","361",465
"21657","309",1298
"21658","057",5208
"21659","389",581
"21660","295",5153
"21661","160",221
"21662","057",4176
"21663","047",501
"21664","104",1035
"21665","137",2924
"21666","394",1490
"21667","281",214
"21668","190",2754
"21669","103",3758
"21670","213",914
"21671","606",1398
"21672","264",368
"21673","343",612
"21674","561",4583
"21675","283",5393
"21676","409",1851
"21677","170",5676
"21678","180",1806
"21679","246",1647
"21680","136",2394
"21681","012",694
"21682","245",2230
"21683","663",1875
"21684","214",5386
"21685","439",341
"21686","526",2176
"21687","330",149
"21688","255",1306
"21689","073",4196
"21690","461",3411
"21691","402",1171
"21692","075",3334
"21693","419",4183
"21694","430",5323
"21695","150",5422
"21696","091",4166
"21697","224",5114
"21698","033",4095
"21699","212",5354
"21700","328",3266
"21701","503",2138
"21702","137",5143
"21703","408",4256
"21704","615",4340
"21705","305",2874
"21706","574",4384
"21707","096",4115
"21708","378",2200
"21709","275",3980
"21710","178",5090
"21711","198",4948
"21712","111",4721
"21713","128",5114
"21714","285",3304
"21715","758",1654
"21716","292",220
"21717","095",650
"21718","260",2404
"21719","277",2946
"21720","267",1177
"21721","101",4046
"21722","161",1791
"21723","017",4159
"21724","160",2901
"21725","778",284
"21726","325",5559
"21727","231",3871
"21728","452",4993
"21729","148",4058
"21730","035",4696
"21731","016",4706
"21732","423",383
"21733","320",5340
"21734","517",1658
"21735","134",1348
"21736","064",5086
"21737","064",5067
"21738","229",4461
"21739","117",1969
"21740","803",710
"21741","332",3926
"21742","351",173
"21743","132",546
"21744","293",146
"21745","128",3493
"21746","323",785
"21747","161",5060
"21748","049",5389
"21749","407",5592
"21750","086",3940
"21751","220",3025
"21752","117",4360
"21753","365",787
"21754","048",461
"21755","647",3668
"21756","546",2276
"21757","069",5430
"21758","216",616
"21759","684",640
"21760","549",5377
"21761","086",62
"21762","098",1372
"21763","557",5509
"21764","062",25
"21765","517",4887
"21766","137",2434
"21767","233",3857
"21768","284",2895
"21769","181",3262
"21770","393",3047
"21771","717",2662
"21772","271",1065
"21773","131",4927
"21774","200",1568
"21775","152",3019
"21776","041",2625
"21777","058",5605
"21778","031",2506
"21779","086",1967
"21780","392",149
"21781","003",4817
"21782","258",5052
"21783","042",4280
"21784","131",5114
"21785","302",5071
"21786","108",5676
"21787","280",3499
"21788","052",4110
"21789","074",2394
"21790","250",1893
"21791","077",3061
"21792","145",3200
"21793","216",4711
"21794","485",665
"21795","040",3910
"21796","334",4459
"21797","079",149
"21798","121",4409
"21799","281",5523
"21800","013",3394
"21801","092",4795
"21802","080",4106
"21803","318",3617
"21804","080",4243
"21805","193",226
"21806","145",3574
"21807","629",2644
"21808","374",2234
"21809","111",250
"21810","115",5298
"21811","047",2298
"21812","256",110
"21813","315",998
"21814","510",599
"21815","234",5208
"21816","009",955
"21817","328",4594
"21818","026",2062
"21819","318",2777
"21820","570",5509
"21821","745",617
"21822","146",2528
"21823","046",4344
"21824","165",4799
"21825","027",4136
"21826","546",3435
"21827","116",4657
"21828","514",1326
"21829","190",5604
"21830","054",4353
"21831","314",4599
"21832","216",5043
"21833","528",4668
"21834","063",4838
"21835","541",4022
"21836","177",5017
"21837","172",3856
"21838","519",245
"21839","180",5449
"21840","203",2147
"21841","160",4427
"21842","172",2002
"21843","001",4948
"21844","176",4763
"21845","189",4010
"21846","296",5584
"21847","216",4078
"21848","101",224
"21849","206",2002
"21850","188",768
"21851","259",4742
"21852","036",5395
"21853","179",349
"21854","207",261
"21855","349",3108
"21856","332",3741
"21857","275",3125
"21858","021",2265
"21859","436",3334
"21860","091",1543
"21861","215",3238
"21862","291",3055
"21863","372",3230
"21864","107",4896
"21865","248",1374
"21866","204",2432
"21867","056",2972
"21868","100",581
"21869","392",4546
"21870","720",5357
"21871","010",1501
"21872","327",1723
"21873","105",1096
"21874","235",3652
"21875","041",1353
"21876","202",532
"21877","308",1663
"21878","187",2597
"21879","076",2193
"21880","492",4464
"21881","057",4384
"21882","015",1228
"21883","295",5604
"21884","119",3312
"21885","096",734
"21886","104",5012
"21887","471",3771
"21888","124",1880
"21889","332",4189
"21890","309",264
"21891","016",1682
"21892","004",4173
"21893","089",1538
"21894","462",2581
"21895","173",4976
"21896","039",4979
"21897","350",5346
"21898","071",4332
"21899","198",2644
"21900","161",4245
"21901","019",532
"21902","501",4865
"21903","260",3624
"21904","201",4546
"21905","080",434
"21906","308",3922
"21907","076",5040
"21908","761",1776
"21909","067",321
"21910","481",1881
"21911","173",564
"21912","182",383
"21913","238",530
"21914","016",4837
"21915","264",5333
"21916","086",2146
"21917","224",4628
"21918","046",31
"21919","079",2254
"21920","145",352
"21921","228",4681
"21922","138",434
"21923","054",1902
"21924","339",720
"21925","137",1106
"21926","305",2404
"21927","267",4360
"21928","114",750
"21929","118",3922
"21930","014",3056
"21931","132",5468
"21932","327",226
"21933","131",4834
"21934","033",1500
"21935","186",1875
"21936","236",642
"21937","192",5251
"21938","309",1809
"21939","469",4312
"21940","102",768
"21941","138",4948
"21942","186",5543
"21943","293",3493
"21944","035",4202
"21945","115",647
"21946","270",2002
"21947","501",103
"21948","122",226
"21949","769",2076
"21950","284",247
"21951","105",3964
"21952","245",4325
"21953","189",1170
"21954","228",80
"21955","072",2089
"21956","512",2565
"21957","032",1780
"21958","104",264
"21959","400",4170
"21960","357",2382
"21961","154",3597
"21962","055",1083
"21963","344",132
"21964","382",4136
"21965","217",76
"21966","262",4629
"21967","259",2706
"21968","488",284
"21969","185",5365
"21970","184",1776
"21971","777",1035
"21972","511",3204
"21973","365",2184
"21974","098",3125
"21975","147",1080
"21976","535",1394
"21977","222",4861
"21978","165",4499
"21979","121",3989
"21980","018",2002
"21981","101",2862
"21982","531",1290
"21983","157",566
"21984","523",1017
"21985","396",4587
"21986","338",1302
"21987","048",1272
"21988","283",4480
"21989","078",985
"21990","019",899
"21991","432",5441
"21992","169",5297
"21993","101",447
"21994","678",5326
"21995","160",998
"21996","329",1313
"21997","309",3516
"21998","580",665
"21999","305",5530
"22000","519",1313
"22001","405",4152
"22002","010",1064
"22003","321",3252
"22004","038",894
"22005","621",2783
"22006","548",5580
"22007","176",3779
"22008","330",3671
"22009","192",4430
"22010","086",4514
"22011","258",3116
"22012","109",575
"22013","570",3771
"22014","344",1339
"22015","213",5277
"22016","540",1873
"22017","039",1025
"22018","219",3326
"22019","416",4652
"22020","041",2116
"22021","504",5297
"22022","271",3170
"22023","525",2937
"22024","486",3326
"22025","284",2384
"22026","239",3844
"22027","132",722
"22028","356",2649
"22029","205",2375
"22030","105",4293
"22031","441",1907
"22032","049",2089
"22033","306",3909
"22034","223",3448
"22035","761",2412
"22036","048",299
"22037","030",1813
"22038","049",1979
"22039","017",1199
"22040","286",5212
"22041","166",3262
"22042","031",3382
"22043","365",868
"22044","025",716
"22045","181",5653
"22046","634",5185
"22047","418",4023
"22048","251",2535
"22049","270",1127
"22050","347",2304
"22051","234",813
"22052","251",2138
"22053","347",180
"22054","015",187
"22055","320",5143
"22056","628",5639
"22057","237",530
"22058","414",341
"22059","389",5345
"22060","103",2918
"22061","087",2770
"22062","192",2020
"22063","214",1525
"22064","044",776
"22065","759",3267
"22066","444",710
"22067","275",1396
"22068","228",1763
"22069","103",5534
"22070","276",3300
"22071","300",4252
"22072","056",18
"22073","267",5297
"22074","127",3528
"22075","531",5026
"22076","753",4628
"22077","410",631
"22078","114",2126
"22079","298",2540
"22080","420",5474
"22081","274",3162
"22082","559",3108
"22083","407",2830
"22084","426",177
"22085","140",966
"22086","046",4961
"22087","215",4026
"22088","145",5676
"22089","014",4993
"22090","319",2770
"22091","380",2871
"22092","072",3679
"22093","234",2714
"22094","120",4233
"22095","343",1763
"22096","290",1215
"22097","027",2860
"22098","656",3139
"22099","581",2669
"22100","037",3268
"22101","730",4378
"22102","330",552
"22103","167",3777
"22104","071",5489
"22105","153",1813
"22106","141",807
"22107","470",1882
"22108","316",4979
"22109","129",473
"22110","174",899
"22111","325",5270
"22112","247",4846
"22113","105",596
"22114","213",4077
"22115","098",4926
"22116","389",3618
"22117","432",1447
"22118","194",1141
"22119","563",912
"22120","240",941
"22121","121",1295
"22122","085",2483
"22123","431",2652
"22124","048",3678
"22125","164",5232
"22126","154",1103
"22127","434",2066
"22128","596",4378
"22129","328",2450
"22130","041",4131
"22131","414",2714
"22132","482",5371
"22133","160",2108
"22134","178",4961
"22135","299",1881
"22136","205",1321
"22137","062",4955
"22138","774",2535
"22139","610",901
"22140","372",4574
"22141","416",1623
"22142","043",5448
"22143","110",5323
"22144","227",19
"22145","175",2462
"22146","392",2517
"22147","253",1171
"22148","463",1442
"22149","381",1380
"22150","006",5675
"22151","055",923
"22152","261",2719
"22153","593",5143
"22154","319",2921
"22155","232",291
"22156","142",5639
"22157","475",4657
"22158","455",3351
"22159","165",4588
"22160","019",2530
"22161","274",2535
"22162","137",1922
"22163","044",3765
"22164","026",1141
"22165","288",2748
"22166","233",841
"22167","067",4863
"22168","164",4715
"22169","308",1763
"22170","085",304
"22171","118",245
"22172","452",3448
"22173","209",1214
"22174","295",5497
"22175","289",4566
"22176","361",4896
"22177","387",3914
"22178","321",4166
"22179","073",1096
"22180","090",941
"22181","106",3116
"22182","039",418
"22183","005",1942
"22184","572",2447
"22185","127",4769
"22186","491",3537
"22187","055",765
"22188","141",5114
"22189","097",3909
"22190","095",5412
"22191","362",710
"22192","201",4896
"22193","320",5195
"22194","175",1256
"22195","250",1658
"22196","318",4711
"22197","105",4300
"22198","137",3043
"22199","245",2811
"22200","351",2979
"22201","582",999
"22202","598",4907
"22203","177",617
"22204","276",3028
"22205","505",436
"22206","387",5112
"22207","082",1356
"22208","464",4124
"22209","268",1272
"22210","216",5196
"22211","025",1723
"22212","405",1969
"22213","257",3212
"22214","074",2138
"22215","177",4961
"22216","092",672
"22217","209",4266
"22218","572",1447
"22219","522",4300
"22220","369",3130
"22221","120",4384
"22222","245",3203
"22223","428",4336
"22224","163",5089
"22225","077",5459
"22226","078",5399
"22227","081",4551
"22228","219",4195
"22229","275",1326
"22230","321",2366
"22231","013",3363
"22232","023",2168
"22233","343",5155
"22234","274",1593
"22235","428",1710
"22236","341",4233
"22237","261",3342
"22238","234",299
"22239","340",173
"22240","012",4652
"22241","458",5286
"22242","099",941
"22243","101",500
"22244","663",5076
"22245","010",5258
"22246","087",2779
"22247","208",872
"22248","410",1581
"22249","658",2987
"22250","008",4543
"22251","483",4131
"22252","171",5396
"22253","339",1980
"22254","301",4759
"22255","341",5367
"22256","310",885
"22257","562",5049
"22258","256",1563
"22259","036",4176
"22260","011",3563
"22261","148",1338
"22262","179",1458
"22263","242",3869
"22264","030",3803
"22265","081",3578
"22266","263",4514
"22267","420",2464
"22268","338",742
"22269","042",5113
"22270","138",120
"22271","522",1206
"22272","525",694
"22273","383",540
"22274","126",500
"22275","254",2138
"22276","241",1502
"22277","340",357
"22278","052",3507
"22279","143",5341
"22280","080",1159
"22281","185",2326
"22282","085",3306
"22283","411",952
"22284","414",31
"22285","223",129
"22286","394",4701
"22287","493",3428
"22288","043",1539
"22289","195",4061
"22290","004",4791
"22291","343",1593
"22292","147",70
"22293","206",4787
"22294","055",2528
"22295","317",4439
"22296","263",61
"22297","101",1801
"22298","278",1326
"22299","047",4151
"22300","377",335
"22301","199",4499
"22302","096",1877
"22303","537",3370
"22304","178",4344
"22305","153",173
"22306","433",349
"22307","329",3735
"22308","062",3693
"22309","124",5497
"22310","297",3831
"22311","048",2080
"22312","067",2407
"22313","195",4409
"22314","145",2879
"22315","172",2633
"22316","201",1278
"22317","182",5289
"22318","188",2234
"22319","525",2816
"22320","129",44
"22321","670",2888
"22322","047",840
"22323","215",312
"22324","346",1127
"22325","219",985
"22326","416",4267
"22327","381",3448
"22328","821",5031
"22329","615",599
"22330","080",2748
